City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
331,Asfi,MA,32.2994,-9.2372,71.26,84,0,8.14,clear sky
332,Kampene,CD,-3.6,26.6667,68.23,96,100,2.26,overcast clouds
333,Maarianhamina,AX,60.0973,19.9348,39.06,93,75,5.75,broken clouds
334,Plettenberg Bay,ZA,-34.0527,23.3716,51.94,79,0,8.1,clear sky
335,Te Anau,NZ,-45.4167,167.7167,37.49,92,81,0.78,broken clouds
336,Leningradskiy,RU,69.3833,178.4167,28.15,94,99,1.16,overcast clouds
337,Tommot,RU,58.9564,126.2925,48.29,98,100,2.24,light rain
338,Nikolsk,RU,53.7189,46.0712,47.53,76,100,9.55,overcast clouds
339,Ilulissat,GL,69.2167,-51.1,33.82,69,40,6.91,scattered clouds
340,Yamada,JP,39.4667,141.95,61.12,84,100,6.55,overcast clouds
341,Klaksvik,FO,62.2266,-6.589,50.92,78,100,3.94,overcast clouds
342,Coreau,BR,-3.5333,-40.6567,86.38,50,82,8.25,broken clouds
343,Deputatskiy,RU,69.3,139.9,35.8,86,100,3.98,overcast clouds
344,Diban,SY,35.0365,40.5167,82.33,31,0,6.89,clear sky
345,Urengoy,RU,65.9667,78.3667,37.56,91,11,2.77,few clouds
346,Hirara,JP,24.8,125.2833,82.71,78,5,10.25,clear sky
347,Mae Chan,TH,20.1467,99.8526,73.06,98,100,1.39,overcast clouds
348,Mustafabad,PK,30.8922,73.4989,84.22,60,0,6.44,clear sky
349,Helong,CN,42.5397,128.9972,50.14,87,100,3.87,overcast clouds
350,Havre-Saint-Pierre,CA,50.2334,-63.5986,55.4,100,90,8.05,mist
351,Bambanglipuro,ID,-7.95,110.2833,74.95,91,100,4.76,overcast clouds
352,Hambantota,LK,6.1241,81.1185,79.14,100,1,8.05,clear sky
353,Victor Harbor,AU,-35.5667,138.6167,53.91,82,4,9.31,clear sky
354,Vestmanna,FO,62.1564,-7.1664,49.12,100,75,5.75,broken clouds
355,Dalby,AU,-27.1833,151.2667,48.9,58,0,6.11,clear sky
356,Sindor,RU,62.8629,51.8905,37.56,98,100,8.12,overcast clouds
357,Kedrovyy,RU,56.1667,91.8167,43.21,98,100,3.0,light rain
358,Osmaniye,TR,37.0742,36.2478,71.53,84,3,4.05,clear sky
359,Santiago Del Estero,AR,-27.7951,-64.2615,74.8,13,0,9.08,clear sky
360,Saint-Georges,GD,12.0564,-61.7485,87.48,74,40,17.27,scattered clouds
361,Lebyazhye,RU,55.2689,66.4947,58.57,41,100,8.48,overcast clouds
362,Tiznit,MA,29.5833,-9.5,64.56,82,20,6.4,few clouds
363,Mount Pleasant,US,32.7941,-79.8626,87.98,74,40,1.01,scattered clouds
364,Teya,RU,60.3778,92.6267,36.41,96,96,3.02,overcast clouds
365,Putina,PE,-15.4667,-69.4333,53.71,60,100,18.28,overcast clouds
366,Orlik,RU,52.5178,99.825,41.61,76,90,4.52,overcast clouds
367,Sawang Daen Din,TH,17.4753,103.4575,74.98,93,100,4.76,overcast clouds
368,Terre Haute,US,39.4667,-87.4139,82.24,53,1,1.99,clear sky
369,Umea,SE,63.8284,20.2597,44.53,87,75,1.14,broken clouds
370,Gamba,GA,-2.65,10.0,76.5,86,88,6.46,overcast clouds
371,Lompoc,US,34.6391,-120.4579,82.54,72,1,14.97,clear sky
372,Richards Bay,ZA,-28.783,32.0377,66.94,83,20,8.88,light rain
373,Hueytown,US,33.4512,-86.9967,75.42,100,90,3.44,overcast clouds
374,Sao Sepe,BR,-30.1606,-53.5653,62.55,71,3,3.04,clear sky
375,Ziarat,PK,30.3823,67.7282,61.0,70,0,2.33,clear sky
376,Lesnoy,RU,57.6198,63.0784,51.12,95,100,8.01,overcast clouds
377,Gold Coast,AU,-28.0,153.4333,61.0,66,57,8.99,broken clouds
378,Mago,RU,53.2514,140.1822,46.9,85,50,2.15,scattered clouds
379,Cabo San Lucas,MX,22.8909,-109.9124,93.61,70,20,5.75,few clouds
380,Harper,LR,4.375,-7.7169,75.42,90,100,7.9,moderate rain
381,Kudat,MY,6.8837,116.8477,78.73,83,20,3.44,few clouds
382,Bogovarovo,RU,58.9785,47.0246,38.34,93,100,8.08,overcast clouds
383,Providencia,MX,28.7167,-111.5833,101.61,51,6,4.0,clear sky
384,Port Blair,IN,11.6667,92.75,78.44,86,100,11.56,overcast clouds
385,Salalah,OM,17.0151,54.0924,80.69,89,40,3.44,scattered clouds
386,Supaul,IN,26.1167,86.6,77.09,91,100,2.35,overcast clouds
387,Anadyr,RU,64.75,177.4833,41.5,81,0,6.71,clear sky
388,Beaufort,MY,5.3473,115.7455,73.56,91,100,2.37,overcast clouds
389,Namatanai,PG,-3.6667,152.4333,79.07,81,98,6.91,overcast clouds
390,Nishihara,JP,26.1842,127.7558,82.06,89,40,18.41,scattered clouds
391,Banda Aceh,ID,5.5577,95.3222,78.76,74,100,4.07,overcast clouds
392,Cayenne,GF,4.9333,-52.3333,86.04,78,0,3.0,clear sky
393,Cozumel,MX,20.5083,-86.9458,88.95,72,40,4.0,scattered clouds
394,Faya,SA,18.3851,42.4509,69.91,39,76,3.29,broken clouds
395,Mackay,AU,-21.15,149.2,65.05,82,0,5.75,clear sky
396,Dos Hermanas,ES,37.2829,-5.9209,71.37,82,0,4.0,clear sky
397,Port Macquarie,AU,-31.4333,152.9167,53.56,79,83,10.51,broken clouds
398,Vryburg,ZA,-26.9566,24.7284,56.73,19,0,8.3,clear sky
399,Tual,ID,-5.6667,132.75,80.8,82,100,18.34,overcast clouds
400,Challans,FR,46.8436,-1.8749,64.27,81,56,7.47,broken clouds
401,Naze,JP,28.3667,129.4833,78.8,84,100,15.01,overcast clouds
402,Homer,US,59.6425,-151.5483,51.69,67,90,0.0,light rain
403,Ugoofaaru,MV,5.6667,73.0,82.09,76,99,17.65,light rain
404,Tilichiki,RU,60.4667,166.1,41.65,64,22,4.27,few clouds
405,Bam,IR,29.106,58.357,81.23,5,0,7.92,clear sky
406,Olga,RU,43.7444,135.2892,51.93,90,100,3.62,overcast clouds
407,Stokmarknes,NO,68.5646,14.9108,42.49,66,47,3.78,scattered clouds
408,Barranca,PE,-10.75,-77.7667,63.75,76,22,12.68,few clouds
409,Clonakilty,IE,51.6231,-8.8706,56.41,84,81,5.14,broken clouds
410,Biak,ID,-0.9131,122.8766,74.91,86,100,4.14,moderate rain
411,Ewa Beach,US,21.3156,-158.0072,87.75,58,90,13.8,overcast clouds
412,Umtata,ZA,-31.5889,28.7844,52.36,71,100,3.44,overcast clouds
413,Uniontown,US,39.9001,-79.7164,76.46,52,100,8.34,light rain
414,Flin Flon,CA,54.7682,-101.865,66.04,45,75,13.8,broken clouds
415,Nioro,GM,13.35,-15.75,78.64,88,71,6.17,broken clouds
416,Parati,BR,-23.2178,-44.7131,79.7,97,100,3.85,overcast clouds
417,Tyumentsevo,RU,53.3224,81.498,54.32,48,90,6.46,overcast clouds
418,Gat,IL,31.61,34.7642,77.81,100,0,7.47,clear sky
419,Acapulco,MX,16.8634,-99.8901,84.02,74,75,6.91,broken clouds
420,Lamu,KE,-2.2717,40.902,77.22,87,98,14.09,overcast clouds
421,Koungou,YT,-12.7336,45.2042,76.71,78,40,12.66,scattered clouds
422,Hollola,FI,61.05,25.4333,37.92,86,53,4.27,broken clouds
423,Anqing,CN,30.5092,117.0506,70.65,87,63,4.12,light rain
424,Bhikangaon,IN,21.8667,75.95,74.84,87,99,12.44,overcast clouds
425,Turayf,SA,31.6725,38.6637,75.45,46,0,13.8,clear sky
426,Verkhnetulomskiy,RU,68.6073,31.7962,35.73,93,81,2.55,broken clouds
427,Yerbogachen,RU,61.2767,108.0108,38.68,96,100,3.85,light rain
428,Usinsk,RU,65.9939,57.5281,38.07,92,100,9.95,overcast clouds
429,Nago,JP,26.5881,127.9761,82.83,86,70,12.24,broken clouds
430,Dekar,BW,-21.5333,21.9333,72.1,15,0,6.22,clear sky
431,College,US,64.8569,-147.8028,53.58,55,75,0.0,broken clouds
432,Japura,ID,-0.3167,102.35,74.71,94,88,2.33,overcast clouds
433,Namibe,AO,-15.1961,12.1522,62.01,83,5,6.22,clear sky
434,Kefamenanu,ID,-9.4467,124.4781,69.55,91,33,3.02,scattered clouds
435,Nikki,BJ,9.9401,3.2108,73.22,94,37,3.89,scattered clouds
436,Gornopravdinsk,RU,60.05,69.9,47.48,99,100,5.7,overcast clouds
437,Pringsewu,ID,-5.3582,104.9744,73.08,93,87,0.83,overcast clouds
438,Poum,NC,-20.2333,164.0167,71.24,58,3,21.59,clear sky
439,Kismayo,SO,-0.3582,42.5454,77.05,89,48,16.87,scattered clouds
440,Nevelsk,RU,46.6733,141.8633,34.23,80,1,3.85,clear sky
441,Praia Da Vitoria,PT,38.7333,-27.0667,72.75,88,40,1.81,scattered clouds
442,Remanso,BR,-9.6179,-42.0831,86.59,36,0,10.78,clear sky
443,Seoul,KR,37.5683,126.9778,63.91,82,0,4.61,clear sky
444,Arlit,NE,18.7369,7.3853,97.48,14,5,9.48,clear sky
445,Bushehr,IR,28.9684,50.8385,90.52,59,0,7.58,clear sky
446,Shenjiamen,CN,29.9576,122.298,75.97,90,100,24.14,overcast clouds
447,Russkiy,RU,43.0147,131.8642,55.26,72,100,17.18,overcast clouds
448,Baykit,RU,61.67,96.37,32.07,93,53,2.66,broken clouds
449,Avera,US,33.194,-82.5271,74.86,83,100,7.45,moderate rain
450,Iqaluit,CA,63.7506,-68.5145,37.13,81,90,11.5,light intensity drizzle
451,Vagur,FO,61.4732,-6.8119,52.25,80,100,6.11,overcast clouds
452,Aldan,RU,58.6031,125.3894,43.32,98,100,5.26,moderate rain
453,Camana,PE,-16.6228,-72.7111,63.07,77,84,9.69,broken clouds
454,Saryozek,KZ,44.3583,77.9753,63.84,26,70,2.26,broken clouds
455,Nelson Bay,AU,-32.7167,152.15,54.0,98,93,9.71,light rain
456,Sur,OM,22.5667,59.5289,81.68,67,100,13.13,overcast clouds
457,Huanren,CN,41.2647,125.3667,59.31,98,98,3.56,overcast clouds
458,Santa Fe,AR,-31.6333,-60.7,71.02,23,0,1.99,clear sky
459,Siva,EG,29.2041,25.5195,78.78,47,0,14.29,clear sky
460,Ballina,AU,-28.8667,153.5667,57.16,67,40,10.36,scattered clouds
461,Lokosovo,RU,61.1333,74.8167,43.9,88,100,9.1,light rain
462,Mount Gambier,AU,-37.8333,140.7667,40.91,93,20,0.0,few clouds
463,Zhenlai,CN,45.8495,123.2973,59.11,96,100,8.41,overcast clouds
464,Medicine Hat,CA,50.0501,-110.6683,58.71,40,87,1.01,overcast clouds
465,Fare,PF,-16.7,-151.0167,78.93,72,1,17.92,clear sky
466,Marawi,PH,7.9986,124.2928,66.65,93,97,0.72,overcast clouds
467,Kavaratti,IN,10.5669,72.642,81.46,78,38,18.5,scattered clouds
468,Abu Zabad,SD,12.35,29.25,81.81,57,98,2.75,overcast clouds
469,Porbandar,IN,21.6422,69.6093,80.94,91,100,3.11,overcast clouds
470,Spearfish,US,44.4908,-103.8594,88.09,14,1,3.0,clear sky
471,Canavieiras,BR,-15.675,-38.9472,73.99,83,0,6.42,clear sky
472,Verkhnevilyuysk,RU,63.4453,120.3167,34.88,96,68,2.64,broken clouds
473,Mattru,SL,7.6244,-11.8332,72.7,99,100,2.48,light rain
474,Sturgis,US,41.7992,-85.4192,76.98,32,40,4.61,scattered clouds
475,Kieta,PG,-6.2167,155.6333,79.57,79,74,5.91,broken clouds
476,Urumqi,CN,43.801,87.6005,63.55,39,0,4.47,clear sky
477,Mazyr,BY,52.0495,29.2456,49.8,72,1,4.23,clear sky
478,Bressuire,FR,46.9167,-0.5,69.39,84,78,8.39,broken clouds
479,Caronport,CA,50.4501,-105.8179,69.98,27,8,20.6,clear sky
480,Torbay,CA,47.6666,-52.7314,52.29,78,75,13.8,broken clouds
481,Hokitika,NZ,-42.7167,170.9667,49.08,58,45,8.43,scattered clouds
482,Pacific Grove,US,36.6177,-121.9166,86.02,77,1,5.99,clear sky
483,Rio Do Sul,BR,-27.2142,-49.6431,57.9,93,91,4.63,overcast clouds
484,San Carlos De Bariloche,AR,-41.1456,-71.3082,49.75,50,75,16.11,broken clouds
485,Luangwa,ZM,-15.6167,30.4167,74.61,31,9,1.77,clear sky
486,Freeport,US,40.6576,-73.5832,88.3,81,1,21.0,clear sky
487,Huaihua,CN,27.5494,109.9592,72.27,93,45,2.95,light rain
488,Hamilton,US,39.1834,-84.5333,78.75,73,40,3.0,scattered clouds
489,Bangkok,TH,13.75,100.5167,78.93,90,100,1.03,light rain
490,Axim,GH,4.8699,-2.2405,74.86,92,92,6.87,light rain
491,Yumen,CN,40.2833,97.2,63.72,41,0,6.55,clear sky
492,Cuamba,MZ,-14.8031,36.5372,77.38,31,7,4.18,clear sky
493,Chau Doc,VN,10.7,105.1167,76.95,88,91,4.52,overcast clouds
494,La Ligua,CL,-32.4524,-71.2311,60.58,51,1,6.31,clear sky
495,Hovd,MN,48.0056,91.6419,53.44,22,95,6.2,overcast clouds
496,Port-Cartier,CA,50.0334,-66.8654,52.02,98,100,4.09,overcast clouds
497,Ostersund,SE,63.1792,14.6357,46.85,81,90,12.66,overcast clouds
498,Preeceville,CA,51.95,-102.6677,70.72,30,51,23.0,broken clouds
499,Sola,VU,-13.8833,167.55,78.98,77,29,9.57,scattered clouds
500,Berbera,SO,10.4396,45.0143,89.26,60,98,8.55,overcast clouds
501,Puerto Leguizamo,CO,-0.1934,-74.7819,72.07,98,100,2.77,overcast clouds
502,Kaili,ID,-3.4626,120.2147,64.92,94,94,3.49,overcast clouds
503,Dicabisagan,PH,17.0818,122.4157,77.31,85,66,2.57,broken clouds
504,Beira,MZ,-19.8436,34.8389,73.49,94,0,9.22,clear sky
505,Amapa,BR,1.0,-52.0,74.1,88,89,9.46,overcast clouds
506,Muli,MV,2.9167,73.5667,81.77,74,100,20.18,overcast clouds
507,Atar,MR,20.5169,-13.0499,99.12,19,36,13.22,scattered clouds
508,Peniche,PT,39.3558,-9.3811,69.3,90,5,11.79,clear sky
509,Esna,EG,25.2934,32.554,85.39,26,0,15.99,clear sky
510,Zhob,PK,31.3411,69.4481,78.21,48,0,10.56,clear sky
511,Susanville,US,40.4163,-120.653,89.82,14,0,8.01,clear sky
512,Ulaangom,MN,49.9811,92.0667,47.07,57,74,3.38,broken clouds
513,Tiarei,PF,-17.5333,-149.3333,82.42,77,10,17.94,clear sky
514,Raudeberg,NO,61.9875,5.1352,53.2,78,100,2.71,overcast clouds
515,Acarau,BR,-2.8856,-40.12,80.35,79,18,16.96,few clouds
516,Bokovskaya,RU,49.229,41.8306,54.61,40,0,5.7,clear sky
517,Sanming,CN,26.2486,117.6186,73.89,95,28,0.92,scattered clouds
518,Aykhal,RU,66.0,111.5,33.82,90,27,9.06,scattered clouds
519,Oldebroek,NL,52.445,5.9014,61.29,97,49,10.07,scattered clouds
520,Otuzco,PE,-7.9,-78.5833,28.72,58,77,8.86,light snow
521,Kralendijk,BQ,12.15,-68.2667,87.78,70,40,16.11,scattered clouds
522,Puerto Escondido,MX,15.85,-97.0667,86.83,54,75,11.5,broken clouds
523,Ust-Omchug,RU,61.15,149.6333,48.67,67,100,3.62,overcast clouds
524,Kenai,US,60.5544,-151.2583,57.02,67,40,8.05,scattered clouds
525,Grass Valley,US,39.2191,-121.0611,90.75,22,1,3.0,clear sky
526,Manado,ID,1.487,124.8455,75.97,94,40,2.3,moderate rain
527,Kholmogory,RU,64.2229,41.656,37.51,92,100,6.24,overcast clouds
528,Kutum,SD,14.2,24.6667,81.59,28,27,6.49,scattered clouds
529,Togur,RU,58.3631,82.8265,43.16,98,100,6.67,light rain
530,Juneau,US,58.3019,-134.4197,57.25,87,90,13.8,light rain
531,Grande Prairie,CA,55.1667,-118.8027,53.78,40,40,33.38,scattered clouds
532,Cam Ranh,VN,11.9214,109.1591,76.96,88,20,0.0,few clouds
533,Progreso,MX,21.2833,-89.6667,93.31,59,100,11.45,overcast clouds
534,Sulangan,PH,11.1373,123.7228,82.89,74,98,8.97,overcast clouds
535,Hami,CN,42.8,93.45,71.2,18,0,4.76,clear sky
536,Kangaatsiaq,GL,68.3065,-53.4641,34.45,70,59,7.54,broken clouds
537,Darhan,MN,49.4867,105.9228,50.32,88,3,6.91,clear sky
538,Redlands,US,34.0556,-117.1825,99.93,21,1,4.0,haze
539,Gagino,RU,55.2314,45.0339,47.07,89,100,10.74,overcast clouds
540,Itupiranga,BR,-5.1347,-49.3267,77.32,53,77,1.88,broken clouds
541,Ixtapa,MX,20.7,-105.2,83.43,74,75,8.05,broken clouds
542,Itoman,JP,26.1247,127.6694,82.78,89,40,18.41,scattered clouds
543,Karpogory,RU,64.0019,44.4451,40.28,82,100,9.13,overcast clouds
544,Annonay,FR,45.2397,4.6708,66.52,93,89,5.39,overcast clouds
545,Xixiang,CN,35.1628,112.865,70.41,84,10,2.35,light rain
546,Labuhan,ID,-6.8844,112.2051,77.74,82,100,7.56,overcast clouds
547,Zeya,RU,53.75,127.2667,52.75,99,100,6.02,moderate rain
548,Temir,KZ,49.1414,57.13,63.01,40,4,9.91,clear sky
549,Ponta Delgada,PT,37.7333,-25.6667,70.52,78,20,5.75,few clouds
550,Dubbo,AU,-32.25,148.6167,44.73,87,2,10.36,clear sky
551,Narasaraopet,IN,16.25,80.0667,81.66,72,100,1.59,overcast clouds
552,Plastun,RU,44.7561,136.2939,52.54,85,100,3.74,light rain
553,Borogontsy,RU,62.6683,131.1683,48.42,88,100,7.9,light rain
554,Ust-Nera,RU,64.5667,143.2,43.74,89,5,3.02,clear sky
555,Marystown,CA,47.1666,-55.1483,51.62,68,52,7.74,broken clouds
556,Belyy Yar,RU,53.6039,91.3903,46.29,87,0,4.47,clear sky
557,Labelle,US,26.7617,-81.4384,87.17,64,96,3.13,overcast clouds
558,Nova Soure,BR,-11.2333,-38.4833,78.22,57,4,17.96,clear sky
559,Lagoa,PT,39.05,-27.9833,70.43,69,2,2.89,clear sky
560,Beloha,MG,-25.1667,45.05,70.61,61,0,5.17,clear sky
561,Kashi,CN,39.4547,75.9797,69.01,40,0,8.95,clear sky
562,Shelburne,CA,44.0787,-80.2041,69.76,65,100,8.01,overcast clouds
563,Smithers,CA,54.7804,-127.1743,57.52,38,75,19.57,broken clouds
564,Tahoua,NE,14.8888,5.2692,89.58,51,0,2.3,clear sky
565,Chumikan,RU,54.7183,135.315,54.57,77,100,12.03,overcast clouds
566,Hatillo,PR,18.4863,-66.8254,88.38,87,100,9.44,moderate rain
567,Rundu,NA,-17.9333,19.7667,71.17,15,0,3.71,clear sky
568,Connersville,US,39.6412,-85.1411,77.67,63,100,7.52,overcast clouds
569,Aksarka,RU,66.5606,67.7975,37.87,92,11,8.03,few clouds
570,Bari,IT,41.1177,16.8512,79.54,46,0,5.75,clear sky
571,Kudahuvadhoo,MV,2.6708,72.8944,81.45,74,100,19.01,overcast clouds
572,Saint Anthony,US,45.0205,-93.218,79.97,34,1,5.01,clear sky
573,Broken Hill,AU,-31.95,141.4333,51.51,46,0,8.05,clear sky
574,Labrea,BR,-7.2586,-64.7981,73.2,95,77,6.51,broken clouds
575,Fernandina Beach,US,30.6697,-81.4626,88.0,72,1,7.0,clear sky
576,Beringovskiy,RU,63.05,179.3167,42.03,71,82,15.17,broken clouds
577,Grindavik,IS,63.8424,-22.4338,54.07,100,90,18.41,light rain
578,Chara,RU,56.9064,118.2631,37.65,97,100,0.54,light rain
579,Campo Verde,BR,-20.4167,-54.0667,85.21,55,81,4.92,light rain
580,West Wendover,US,40.7391,-114.0733,83.41,14,1,9.22,clear sky
581,Waipawa,NZ,-41.4122,175.5153,46.45,89,100,13.35,light rain
582,Havelock,US,34.8791,-76.9013,85.05,79,20,5.99,few clouds
583,Monte Alegre,BR,-2.0078,-54.0692,91.44,40,48,3.24,scattered clouds
584,Dvinskoy,RU,62.1535,45.1175,42.33,88,100,9.26,overcast clouds
585,Bardiyah,LY,31.7561,25.0865,76.59,66,0,14.74,clear sky
586,Hofn,IS,64.2539,-15.2082,52.2,97,94,11.52,overcast clouds
587,Divo,CI,5.8397,-5.36,71.11,99,100,3.44,overcast clouds
588,Teknaf,BD,20.8624,92.3058,78.13,91,100,3.67,overcast clouds
589,Algeciras,ES,36.1333,-5.4505,71.37,73,20,5.75,few clouds
590,Ndele,CF,8.4109,20.6473,72.77,90,99,2.8,overcast clouds
591,Binghamton,US,42.0987,-75.918,69.31,89,90,1.01,heavy intensity rain
592,Eenhana,NA,-17.4667,16.3333,71.64,20,0,6.49,clear sky
593,Khunzakh,RU,42.5394,46.705,53.17,83,0,3.65,clear sky
594,Maldonado,UY,-34.6667,-54.9167,58.23,73,0,5.23,clear sky
595,Moindou,NC,-21.6924,165.677,69.75,54,20,10.78,few clouds
596,Ihosy,MG,-22.4,46.1167,62.42,91,21,5.97,few clouds
597,Quelimane,MZ,-17.8786,36.8883,75.15,83,0,10.36,clear sky
598,Palmer,US,42.1584,-72.3287,84.13,63,93,1.01,overcast clouds
599,Belokurikha,RU,51.9959,84.9896,53.73,61,95,5.66,overcast clouds
600,Goderich,CA,43.7501,-81.7165,69.91,68,100,6.91,overcast clouds
601,Gaozhou,CN,21.9392,110.8461,75.63,85,100,1.83,overcast clouds
602,Skerries,IE,53.5828,-6.1083,59.09,95,84,8.05,broken clouds
603,Benjamin Hill,MX,30.1667,-111.1,95.29,27,5,7.76,clear sky
604,Hamada,JP,34.8833,132.0833,66.58,83,46,6.38,scattered clouds
605,Oranjemund,NA,-28.55,16.4333,53.98,77,0,16.02,clear sky
606,Chicama,PE,-7.8447,-79.1469,61.34,66,35,10.74,scattered clouds
607,Lumding,IN,25.7535,93.1732,76.28,99,100,1.61,overcast clouds
608,Winnemucca,US,40.973,-117.7357,91.45,9,1,14.97,clear sky
609,Oranjestad,AW,12.524,-70.027,87.75,66,20,20.71,few clouds
610,Sibolga,ID,1.7427,98.7792,76.55,81,100,2.68,overcast clouds
611,Les Cayes,HT,18.2,-73.75,85.24,66,13,7.85,few clouds
612,Moree,AU,-29.4667,149.85,46.42,76,0,6.91,clear sky
613,Campbellsville,US,37.3434,-85.3419,75.31,70,98,4.47,overcast clouds
614,Kimbe,PG,-5.5502,150.1429,74.26,94,100,4.52,light rain
615,Chiredzi,ZW,-21.05,31.6667,78.39,34,2,7.92,clear sky
616,Sao Joao Del Rei,BR,-21.1356,-44.2617,77.43,34,99,8.5,overcast clouds
617,Mackenzie,CA,55.2999,-123.1698,55.62,41,75,12.66,broken clouds
618,Kemijarvi,FI,66.7131,27.4306,35.89,92,91,2.98,overcast clouds
619,Washington,US,47.5001,-120.5015,70.2,28,87,8.7,overcast clouds
620,Nenjiang,CN,49.1833,125.2167,54.52,96,100,13.76,overcast clouds
621,Sabha,LY,27.0377,14.4283,78.84,18,0,9.33,clear sky
622,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,55.56,70,0,2.86,clear sky
623,Kachiry,KZ,53.0675,76.1036,60.66,32,100,6.64,overcast clouds
624,Lazaro Cardenas,MX,17.9583,-102.2,83.03,77,85,6.08,overcast clouds
625,Jasper,US,37.2001,-94.3502,87.28,52,1,1.01,clear sky
626,Muros,ES,42.7762,-9.0603,69.24,84,5,10.22,clear sky
627,Hua Hin,TH,12.5707,99.9588,76.55,86,100,4.18,light rain
628,Zyryanka,RU,65.75,150.85,42.76,87,83,7.36,broken clouds
629,Zavyalovo,RU,54.5053,82.4484,55.26,62,74,8.34,broken clouds
630,Jumla,NP,29.2747,82.1838,59.04,95,99,1.21,overcast clouds
631,Buraydah,SA,26.326,43.975,84.65,15,16,10.22,few clouds
632,Enshi,CN,30.3,109.4833,68.56,97,12,1.05,few clouds
633,Eyl,SO,7.9803,49.8164,78.21,78,100,22.48,overcast clouds
634,Tacotalpa,MX,17.6,-92.8167,96.69,63,71,3.02,broken clouds
635,Naranjito,EC,-2.2167,-79.4833,84.42,38,66,4.97,broken clouds
636,Rawson,AR,-43.3002,-65.1023,63.3,33,30,21.45,scattered clouds
637,Tukrah,LY,32.5341,20.5791,77.05,65,0,9.04,clear sky
638,Kohlu,PK,29.8962,69.252,80.46,41,0,5.73,clear sky
639,Puerto Carreno,CO,6.189,-67.4859,90.5,54,27,3.78,scattered clouds
640,Caledon,ZA,-34.23,19.4265,49.17,87,2,1.9,clear sky
641,Leshukonskoye,RU,64.8989,45.7622,40.1,88,100,8.1,overcast clouds
642,Pangkalanbuun,ID,-2.6833,111.6167,73.56,94,100,3.11,overcast clouds
643,Ilhabela,BR,-23.7781,-45.3581,71.22,94,100,5.68,overcast clouds
644,Manaure,CO,11.7751,-72.4445,87.64,63,46,10.87,scattered clouds
645,Orange Cove,US,36.6244,-119.3137,96.84,27,1,4.61,clear sky
646,Clayton,US,33.5335,-84.3666,73.87,88,90,5.75,light rain
647,Nhulunbuy,AU,-12.2333,136.7667,75.81,88,40,6.91,scattered clouds
648,Lapua,FI,62.9693,23.0088,45.28,76,100,4.43,overcast clouds
649,Las Cruces,US,32.3123,-106.7783,95.0,21,1,5.01,clear sky
650,Semey,KZ,50.4111,80.2275,60.12,34,100,5.91,overcast clouds
651,Bath,GB,51.3779,-2.3591,64.38,87,47,4.05,scattered clouds
652,Itai,BR,-23.4178,-49.0906,68.36,82,36,16.37,light rain
653,Lithakia,GR,37.7167,20.8333,65.57,71,29,10.22,scattered clouds
654,Bodden Town,KY,19.2833,-81.25,86.0,76,40,4.0,thunderstorm
655,Kijang,KR,35.2442,129.2139,69.53,70,32,16.15,scattered clouds
656,Illela,NG,13.7292,5.2975,87.31,53,10,5.53,clear sky
657,Merauke,ID,-8.4667,140.3333,77.58,71,97,15.97,overcast clouds
658,Sangar,RU,63.9242,127.4739,48.81,95,100,6.67,light rain
659,Polson,US,47.6936,-114.1632,72.37,39,47,13.0,scattered clouds
660,Pangai,TO,-19.8,-174.35,80.71,74,20,11.5,light rain
661,Ifakara,TZ,-8.1333,36.6833,76.41,61,34,7.47,scattered clouds
662,Gao,ML,16.6362,1.637,93.42,32,14,9.15,few clouds
663,Riyadh,SA,24.6877,46.7219,80.74,18,16,8.48,few clouds
664,Lang Son,VN,21.8333,106.7333,73.81,95,100,1.97,overcast clouds
665,Timizart,DZ,36.8,4.2667,83.01,32,89,5.5,overcast clouds
