City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
259,Hofn,IS,9/8/2021 2:16,64.2539,-15.2082,47.8,82,100,7.87
260,Jilikul,TJ,9/8/2021 2:20,37.4917,68.5311,70.92,20,0,3.44
261,Alofi,NU,9/8/2021 2:20,-19.0595,-169.9187,82.29,78,75,9.22
262,Mikhaylovka,RU,9/8/2021 2:20,50.06,43.2379,46.83,57,1,5.46
263,Kaitangata,NZ,9/8/2021 2:20,-46.2817,169.8464,44.74,64,56,17.45
264,Talcahuano,CL,9/8/2021 2:20,-36.7167,-73.1167,46.08,100,0,3.44
265,Paracale,PH,9/8/2021 2:20,14.2804,122.7881,80.51,85,100,8.3
266,Khandwa,IN,9/8/2021 2:20,21.8333,76.3333,77.92,88,100,3.47
267,Comodoro Rivadavia,AR,9/8/2021 2:20,-45.8667,-67.5,51.66,54,0,9.22
268,Berlevag,NO,9/8/2021 2:20,70.8578,29.0864,31.8,77,36,3.6
269,Lidkoping,SE,9/8/2021 2:20,58.5052,13.1577,61.92,91,93,13.58
270,Yenagoa,NG,9/8/2021 2:20,4.9247,6.2642,74.53,95,41,3.67
271,Maues,BR,9/8/2021 2:20,-3.3836,-57.7186,78.96,63,98,1.01
272,Bilma,NE,9/8/2021 2:20,18.6853,12.9164,87.19,41,1,8.84
273,Katsuura,JP,9/8/2021 2:20,35.1333,140.3,75.24,57,96,7.34
274,Otavi,NA,9/8/2021 2:20,-19.65,17.3333,64.58,23,0,10.29
275,Guerrero Negro,MX,9/8/2021 2:20,27.9769,-114.0611,72.28,85,95,19.42
276,Radebeul,DE,9/8/2021 2:20,51.1065,13.6605,55.11,95,0,1.14
277,Yuyao,CN,9/8/2021 2:20,30.05,121.1494,78.57,89,100,3.53
278,Bridlington,GB,9/8/2021 2:20,54.0831,-0.1919,68,80,14,6.69
279,Poya,NC,9/8/2021 2:20,-21.35,165.15,74.66,45,13,16.2
280,Mawlaik,MM,9/8/2021 2:17,23.6333,94.4167,83.62,72,42,0.69
281,Zhangye,CN,9/8/2021 2:20,38.9342,100.4517,74.07,17,0,0.6
282,Shingu,JP,9/8/2021 2:20,33.7333,135.9833,76.91,80,100,5.93
283,Humaita,BR,9/8/2021 2:20,-7.5061,-63.0208,84.25,46,89,1.83
284,Cervo,ES,9/8/2021 2:20,43.6702,-7.4101,66.22,83,100,6.06
285,Phibun Mangsahan,TH,9/8/2021 2:20,15.2447,105.2291,80.37,93,100,5.35
286,Pangody,RU,9/8/2021 2:20,65.85,74.4859,42.08,66,9,4.97
287,Karpathos,GR,9/8/2021 2:20,35.507,27.2132,73.24,74,0,8.57
288,Gazanjyk,TM,9/8/2021 2:20,39.2446,55.5154,70.3,71,2,4.34
289,Ostrovnoy,RU,9/8/2021 2:20,68.0531,39.5131,34.54,89,9,7.92
290,Shelburne,CA,9/8/2021 2:20,44.0787,-80.2041,59.45,94,100,12.44
291,Eureka,US,9/8/2021 2:20,40.8021,-124.1637,77.67,84,100,1.01
292,Ucluelet,CA,9/8/2021 2:19,48.9329,-125.5528,82.09,83,88,9.28
293,New Richmond,US,9/8/2021 2:20,45.123,-92.5366,71.04,42,90,13.8
294,Yerofey Pavlovich,RU,9/8/2021 2:20,53.9667,121.9667,57.56,59,1,3.91
295,Arraial Do Cabo,BR,9/8/2021 2:20,-22.9661,-42.0278,70.05,79,94,21
296,Nantucket,US,9/8/2021 2:19,41.2835,-70.0995,71.1,84,1,8.05
297,Pangai,TO,9/8/2021 2:20,-19.8,-174.35,80.71,78,20,9.22
298,College,US,9/8/2021 2:20,64.8569,-147.8028,62.58,54,75,4.61
299,Hailar,CN,9/8/2021 2:20,49.2,119.7,44.17,85,100,13.98
300,Jupiter,US,9/8/2021 2:20,26.9342,-80.0942,80.02,89,95,1.01
301,Cotonou,BJ,9/8/2021 2:20,6.3654,2.4183,78.78,89,40,11.5
302,Salalah,OM,9/8/2021 2:20,17.0151,54.0924,80.69,89,75,3.44
303,Vuktyl,RU,9/8/2021 2:20,63.8567,57.3094,38.17,93,97,4.92
304,Faanui,PF,9/8/2021 2:20,-16.4833,-151.75,79.38,73,13,14.56
305,Bambanglipuro,ID,9/8/2021 2:20,-7.95,110.2833,81.63,69,46,14.25
306,Ust-Maya,RU,9/8/2021 2:20,60.4167,134.5333,63.82,41,6,7.18
307,Haines Junction,CA,9/8/2021 2:20,60.7522,-137.5108,64.35,39,98,2.3
308,Coquimbo,CL,9/8/2021 2:20,-29.9533,-71.3436,53.33,76,0,2.3
309,Geel,BE,9/8/2021 2:20,51.1661,4.9919,63.81,86,27,2.3
310,Mendoza,AR,9/8/2021 2:17,-32.8908,-68.8272,45.93,71,40,0
311,Mersing,MY,9/8/2021 2:20,2.4312,103.8405,78.71,100,40,6.91
312,Sept-Iles,CA,9/8/2021 2:19,50.2001,-66.3821,58.05,86,1,5.75
313,Korla,CN,9/8/2021 2:20,41.7597,86.1469,79.72,22,0,2.17
314,Guayaramerin,BO,9/8/2021 2:20,-10.8368,-65.3614,80.1,56,10,2.89
315,Beyneu,KZ,9/8/2021 2:20,45.3167,55.2,55.45,41,0,11.23
316,Fort Nelson,CA,9/8/2021 2:20,58.8053,-122.7002,62.19,55,75,3.44
317,Erenhot,CN,9/8/2021 2:20,43.6475,111.9767,57.78,50,32,8.12
318,Shimoda,JP,9/8/2021 2:20,34.6667,138.95,75.56,66,80,5.91
319,Takoradi,GH,9/8/2021 2:20,4.8845,-1.7554,75.09,94,100,5.3
320,Padang,ID,9/8/2021 2:20,-0.9492,100.3543,80.65,80,100,2.21
321,Talakan,RU,9/8/2021 2:20,50.3167,130.3667,60.35,89,100,2.39
322,Ballina,AU,9/8/2021 2:20,-28.8667,153.5667,73.58,62,26,11.68
323,Calama,CL,9/8/2021 2:20,-22.4667,-68.9333,43.29,17,42,12.66
324,Oyama,JP,9/8/2021 2:20,36.3,139.8,76.66,57,98,2.1
325,Trelew,AR,9/8/2021 2:19,-43.249,-65.3051,48.47,100,75,3.44
326,Buraydah,SA,9/8/2021 2:20,26.326,43.975,86.45,16,0,6.49
327,Cidreira,BR,9/8/2021 2:20,-30.1811,-50.2056,62.46,91,100,29.55
328,Gisors,FR,9/8/2021 2:20,49.2818,1.7801,67.98,68,99,7.4
329,Shima,CN,9/8/2021 2:20,24.4478,117.8111,87.82,71,72,4.29
330,Hambantota,LK,9/8/2021 2:20,6.1241,81.1185,80.83,76,10,14.99
331,Lata,PT,9/8/2021 2:20,40.1629,-8.3327,68.41,97,40,3.69
332,Verkhnevilyuysk,RU,9/8/2021 2:20,63.4453,120.3167,59.76,47,5,3.49
333,Teluk Nibung,ID,9/8/2021 2:20,3.001,99.8164,83.03,70,55,2.93
334,Borba,BR,9/8/2021 2:20,-4.3878,-59.5939,79.02,64,87,2.75
335,Flin Flon,CA,9/8/2021 2:20,54.7682,-101.865,58.69,68,80,7.29
336,Warrnambool,AU,9/8/2021 2:20,-38.3833,142.4833,58.8,67,50,13.02
337,Ygatimi,PY,9/8/2021 2:20,-24.0833,-55.5,90.91,22,65,7.85
338,Mathathane,BW,9/8/2021 2:20,-22.2687,28.7495,59.76,82,35,23.6
339,Collie,AU,9/8/2021 2:20,-33.3667,116.15,63.99,61,0,12.24
340,Uva,RU,9/8/2021 2:20,56.9908,52.1852,44.47,75,100,9.82
341,Prieska,ZA,9/8/2021 2:20,-29.6641,22.7474,44.65,63,0,5.84
342,Pahrump,US,9/8/2021 2:18,36.2083,-115.9839,100.45,12,0,3.2
343,Sydney,AU,9/8/2021 2:19,-33.8679,151.2073,72.34,53,0,1.99
344,Ugoofaaru,MV,9/8/2021 2:20,5.6667,73,82.58,73,30,12.62
345,Chapeltique,SV,9/8/2021 2:20,13.6333,-88.2667,81.28,97,100,1.57
346,Urrao,CO,9/8/2021 2:20,6.3152,-76.1342,59.13,97,100,1.03
347,Sao Francisco,BR,9/8/2021 2:20,-15.9486,-44.8644,81.48,35,56,8.16
348,Varhaug,NO,9/8/2021 2:20,58.6147,5.6457,60.85,96,100,6.55
349,Del Rio,US,9/8/2021 2:20,29.3627,-100.8968,91.42,62,1,12.66
350,Irbil,IQ,9/8/2021 2:18,36.1926,44.0106,69.62,24,0,4.61
351,Stabat,ID,9/8/2021 2:20,3.761,98.4513,80.8,76,73,3
352,Dera Bugti,PK,9/8/2021 2:20,29.0307,69.151,89.38,49,58,6.82
353,Anapolis,BR,9/8/2021 2:17,-16.3267,-48.9528,78.4,29,0,4.61
354,Santa Marinella,IT,9/8/2021 2:20,42.0345,11.8536,72.91,60,100,4
355,Basco,PH,9/8/2021 2:20,20.4487,121.9702,84.22,74,99,17.85
356,Ketchikan,US,9/8/2021 2:17,55.3422,-131.6461,55.87,94,90,12.66
357,Entre Rios,BR,9/8/2021 2:20,-11.9419,-38.0844,67.95,98,14,3.31
358,Mochicahui,MX,9/8/2021 2:20,25.9333,-108.9333,78.62,75,92,0.89
359,Nouakchott,MR,9/8/2021 2:20,18.0858,-15.9785,80.53,79,99,10.33
360,Omboue,GA,9/8/2021 2:20,-1.5746,9.2618,76.53,78,90,5.23
361,Krasnyy Luch,UA,9/8/2021 2:20,48.1395,38.9371,47.14,48,2,2.73
362,Trairi,BR,9/8/2021 2:18,-3.2778,-39.2689,78.04,79,32,14.29
363,Abu Dhabi,AE,9/8/2021 2:20,24.4667,54.3667,87.82,89,20,6.91
364,Matveyevka,RU,9/8/2021 2:20,52.15,56.1833,34.75,67,7,5.03
365,Dwarka,IN,9/8/2021 2:20,22.2394,68.9678,81.46,88,98,11.39
366,Gravdal,NO,9/8/2021 2:20,68.1214,13.5031,52.03,93,99,23.13
367,Lorengau,PG,9/8/2021 2:20,-2.0226,147.2712,84.16,70,34,8.34
368,Harper,LR,9/8/2021 2:20,4.375,-7.7169,76.41,90,77,6.04
369,Vallenar,CL,9/8/2021 2:20,-28.5708,-70.7581,54.66,47,0,5.12
370,Susangerd,IR,9/8/2021 2:20,31.5608,48.1831,87.82,11,0,14.65
371,Pevek,RU,9/8/2021 2:20,69.7008,170.3133,32.45,87,99,6.69
372,Morrope,PE,9/8/2021 2:20,-6.5417,-80.0111,63.32,83,58,16.33
373,Russell,US,9/8/2021 2:20,32.3502,-85.1999,78.91,85,1,6.91
374,Richards Bay,ZA,9/8/2021 2:20,-28.783,32.0377,59.04,81,99,6.06
375,Vardo,NO,9/8/2021 2:20,70.3705,31.1107,31.75,75,33,7.34
376,Beidao,CN,9/8/2021 2:20,34.5686,105.8933,71.92,59,0,0.78
377,Bowen,AU,9/8/2021 2:16,-20.0167,148.2333,74.1,50,5,23.91
378,Harker Heights,US,9/8/2021 2:20,31.0835,-97.6597,85.68,48,1,9.22
379,Laurel,US,9/8/2021 2:20,39.0993,-76.8483,77.05,74,1,8.05
380,Santa Cruz,BO,9/8/2021 2:20,-17.8,-63.1667,83.66,58,55,16.11
381,Namibe,AO,9/8/2021 2:20,-15.1961,12.1522,63.43,94,63,4.36
382,Saint-Augustin,CA,9/8/2021 2:20,51.226,-58.6502,55.96,96,84,5.19
383,Barinas,VE,9/8/2021 2:20,8.6226,-70.2075,76.69,95,100,3.87
384,Saint George,US,9/8/2021 2:20,37.1041,-113.5841,99.19,10,1,1.99
385,Sabancuy,MX,9/8/2021 2:20,18.9667,-91.1833,80.42,85,96,6.08
386,Xique-Xique,BR,9/8/2021 2:20,-10.8218,-42.7263,80.78,44,5,18.12
387,Fukue,JP,9/8/2021 2:20,32.6881,128.8419,80.96,74,75,10.36
388,Tahe,CN,9/8/2021 2:20,52.3333,124.7333,60.91,56,21,1.25
389,Soubre,CI,9/8/2021 2:20,5.7856,-6.6083,72.09,99,82,1.43
390,Yankton,US,9/8/2021 2:19,42.8711,-97.3973,66.45,52,1,8.05
391,Isangel,VU,9/8/2021 2:16,-19.55,169.2667,77.11,69,75,18.41
392,Nicolae Balcescu,RO,9/8/2021 2:20,46.4667,26.9167,53.85,87,0,8.05
393,Iranshahr,IR,9/8/2021 2:20,27.2025,60.6848,88.14,11,0,4.61
394,Longyearbyen,SJ,9/8/2021 2:20,78.2186,15.6401,33.64,51,0,2.3
395,Gemena,CD,9/8/2021 2:20,3.25,19.7667,66.31,97,96,1.36
396,Pitkyaranta,RU,9/8/2021 2:20,61.5734,31.4792,53.17,95,100,15.19
397,Blyth,GB,9/8/2021 2:20,55.1271,-1.5086,61.36,97,45,2.37
398,Carupano,VE,9/8/2021 2:20,10.6678,-63.2585,78.44,86,96,7.23
399,Arlit,NE,9/8/2021 2:20,18.7369,7.3853,90.66,30,88,6.24
400,Koumac,NC,9/8/2021 2:20,-20.5667,164.2833,74.17,50,5,21.72
401,Dubrovnik,HR,9/8/2021 2:16,42.6481,18.0922,71.24,35,0,9.22
402,El Tigre,VE,9/8/2021 2:20,8.8875,-64.2454,77.45,77,100,10.89
403,Teguldet,RU,9/8/2021 2:20,57.3064,88.1667,54.43,61,66,5.86
404,Ust-Nera,RU,9/8/2021 2:20,64.5667,143.2,44.01,48,9,5.82
405,Taboga,IT,9/8/2021 2:20,46.2663,13.1092,67.69,84,13,7.52
406,Mocuba,MZ,9/8/2021 2:20,-16.8392,36.9856,66.81,89,0,3.51
407,Puerto Escondido,MX,9/8/2021 2:20,15.85,-97.0667,81.43,61,75,0
408,Mangochi,MW,9/8/2021 2:20,-14.4782,35.2645,71.55,43,0,5.28
409,Southbridge,US,9/8/2021 2:20,42.0751,-72.0334,64.78,92,0,4.52
410,Doha,QA,9/8/2021 2:16,25.2867,51.5333,91.38,70,0,3.44
411,Cordele,US,9/8/2021 2:20,31.9635,-83.7824,81.12,69,40,6.91
412,Souillac,MU,9/8/2021 2:20,-20.5167,57.5167,67.35,94,75,3.44
413,Itarema,BR,9/8/2021 2:20,-2.9248,-39.9167,78.03,80,15,17.13
414,Tshikapa,CD,9/8/2021 2:20,-6.4167,20.8,73.49,67,100,2.3
415,Bulgan,MN,9/8/2021 2:20,48.8125,103.5347,38.46,98,100,1.9
416,Sioux Lookout,CA,9/8/2021 2:20,50.1001,-91.917,57.27,88,90,8.05
417,Miles City,US,9/8/2021 2:20,46.4083,-105.8406,76.17,22,1,11.5
418,Nhulunbuy,AU,9/8/2021 2:20,-12.2333,136.7667,83.01,61,75,26.46
419,Kostomuksha,RU,9/8/2021 2:20,64.571,30.5767,51.85,98,100,9.66
420,Orlovskiy,RU,9/8/2021 2:20,46.8714,42.0592,52.21,51,1,6.02
421,Gniezno,PL,9/8/2021 2:20,52.5348,17.5826,51.44,78,39,3.06
422,Lerwick,GB,9/8/2021 2:20,60.1545,-1.1494,55.4,97,100,11.97
423,Nemuro,JP,9/8/2021 2:20,43.3236,145.575,68.43,69,100,15.03
424,Smithers,CA,9/8/2021 2:21,54.7804,-127.1743,62.92,67,90,4.61
425,Panguna,PG,9/8/2021 2:21,-6.3164,155.4848,70.02,92,99,2.1
426,Mutsu,JP,9/8/2021 2:21,41.2894,141.2169,68.32,73,100,18.66
427,San Juan,AR,9/8/2021 2:16,-31.5375,-68.5364,47.95,57,66,10.94
428,Erzin,TR,9/8/2021 2:21,36.9559,36.2,75.92,85,15,1.14
429,Dunedin,NZ,9/8/2021 2:21,-45.8742,170.5036,44.42,66,33,21.41
430,Myingyan,MM,9/8/2021 2:21,21.4667,95.3833,82.65,83,100,2.04
431,Kieta,PG,9/8/2021 2:21,-6.2167,155.6333,77.4,83,100,5.26
432,Hazaribag,IN,9/8/2021 2:21,23.9833,85.35,74.77,91,94,8.95
433,Zakamensk,RU,9/8/2021 2:21,50.3741,103.2863,42.15,92,100,1.34
434,Taksimo,RU,9/8/2021 2:21,56.3444,114.8794,48.06,75,100,2.59
435,Kostrzyn,PL,9/8/2021 2:21,52.3985,17.2281,51.71,74,29,2.59
436,Belaya Gora,RU,9/8/2021 2:16,68.5333,146.4167,36.19,69,100,21.59
437,Nehe,CN,9/8/2021 2:21,48.4833,124.8333,63.3,70,20,6.02
438,Kloulklubed,PW,9/8/2021 2:21,7.0419,134.2556,79.3,71,99,4.32
439,Guatire,VE,9/8/2021 2:21,10.4762,-66.5427,73.9,97,100,2.04
440,Asfi,MA,9/8/2021 2:20,32.2994,-9.2372,70.25,91,0,10.31
441,Saint-Louis,SN,9/8/2021 2:21,16.3333,-15,83.16,60,33,9.1
442,Ivybridge,GB,9/8/2021 2:21,50.3904,-3.9191,72.86,71,97,9.86
443,Ankeny,US,9/8/2021 2:21,41.7297,-93.6058,71.26,57,1,6.91
444,Marsh Harbour,BS,9/8/2021 2:21,26.5412,-77.0636,83.5,68,100,4.36
445,Bonthe,SL,9/8/2021 2:21,7.5264,-12.505,76.26,90,59,4.09
446,Dali,CN,9/8/2021 2:21,25.7,100.1833,65.88,81,52,2.17
447,Adolfo Lopez Mateos,MX,9/8/2021 2:21,28.4667,-107.3,64.8,56,26,6.98
448,Ughelli,NG,9/8/2021 2:21,5.4899,6.0074,74.35,95,97,3.27
449,Astana,KZ,9/8/2021 2:18,51.1801,71.446,53.55,82,40,0
450,Yeppoon,AU,9/8/2021 2:21,-23.1333,150.7333,76.78,60,0,15.21
451,Rehoboth,NA,9/8/2021 2:21,-23.3167,17.0833,48.76,24,0,4.83
452,Lompoc,US,9/8/2021 2:19,34.6391,-120.4579,78.94,88,1,12.66
453,Dehloran,IR,9/8/2021 2:21,32.6941,47.2679,91.8,13,0,8.34
454,Manta,EC,9/8/2021 2:21,-0.95,-80.7333,73.18,78,40,12.66
455,Quelimane,MZ,9/8/2021 2:21,-17.8786,36.8883,70.09,92,0,4.59
456,Isla Mujeres,MX,9/8/2021 2:21,21.2311,-86.731,80.65,83,39,8.75
457,Luwuk,ID,9/8/2021 2:21,-0.9516,122.7875,80.92,74,100,8.7
458,Cabatuan,PH,9/8/2021 2:21,10.8794,122.486,79.79,86,100,8.01
459,Pamekasan,ID,9/8/2021 2:19,-7.1568,113.4746,84.6,61,28,5.03
460,Okhotsk,RU,9/8/2021 2:21,59.3833,143.3,58.23,66,57,21.36
461,Olinda,BR,9/8/2021 2:20,-8.0089,-34.8553,76.73,73,40,9.22
462,Wana,PK,9/8/2021 2:21,32.2989,69.5725,75.69,68,0,1.7
463,Carballo,ES,9/8/2021 2:21,43.213,-8.691,67.91,92,40,7.76
464,Baruun-Urt,MN,9/8/2021 2:21,46.6806,113.2792,47.43,55,11,10.36
465,Yulara,AU,9/8/2021 2:21,-25.2406,130.9889,71.44,16,0,20.71
466,Asau,RO,9/8/2021 2:21,46.4333,26.4,50.95,90,0,2.62
467,Sobolevo,RU,9/8/2021 2:21,54.4299,31.8996,44.28,83,95,7.31
468,Gaya,IN,9/8/2021 2:21,24.7833,85,80.51,83,75,6.91
469,Young,UY,9/8/2021 2:21,-32.6833,-57.6333,60.22,95,100,16.44
470,Ponta Delgada,PT,9/8/2021 2:21,37.7333,-25.6667,65.12,82,20,5.75
471,Chantada,ES,9/8/2021 2:21,42.6088,-7.7712,63.01,96,49,3.8
472,Gaoua,BF,9/8/2021 2:21,10.2992,-3.2508,74.89,83,100,4.76
473,Guane,CU,9/8/2021 2:21,22.2025,-84.0875,78.37,81,97,2.51
474,Yertarskiy,RU,9/8/2021 2:21,56.7902,64.2995,40.33,72,99,4.18
475,Ravar,IR,9/8/2021 2:21,31.2656,56.8055,73.04,17,0,2.66
476,Veraval,IN,9/8/2021 2:21,20.9,70.3667,78.75,93,100,10.67
477,Tecoanapa,MX,9/8/2021 2:21,16.5167,-98.75,80.44,80,91,4.47
478,Sakakah,SA,9/8/2021 2:21,29.9697,40.2064,78.37,24,0,5.88
479,Alta Floresta,BR,9/8/2021 2:21,-9.8756,-56.0861,82.92,44,64,2.3
480,Barra Patuca,HN,9/8/2021 2:21,15.8,-84.2833,79.57,87,13,9.17
481,Hegra,NO,9/8/2021 2:21,63.4644,11.114,57.11,94,90,4.61
482,Mecca,SA,9/8/2021 2:21,21.4267,39.8261,88.16,52,52,3.78
483,Vila Velha,BR,9/8/2021 2:21,-20.3297,-40.2925,73.35,78,75,6.91
484,Sanchor,IN,9/8/2021 2:21,24.7553,71.7722,87.01,65,99,1.57
485,Lavrentiya,RU,9/8/2021 2:21,65.5833,-171,39.63,92,100,6.42
486,Nuuk,GL,9/8/2021 2:21,64.1835,-51.7216,45.21,76,75,1.14
487,El Alto,PE,9/8/2021 2:21,-4.2714,-81.2147,63.25,86,34,22.97
488,Kamenka,RU,9/8/2021 2:21,51.3223,42.7678,44.55,67,12,7.92
489,Khandyga,RU,9/8/2021 2:16,62.6667,135.6,60.69,43,8,12.91
490,Cockburn Town,TC,9/8/2021 2:21,21.4612,-71.1419,82.72,74,0,15.84
491,Portland,US,9/8/2021 2:19,45.5234,-122.6762,85.21,45,1,3
492,Dzilam Gonzalez,MX,9/8/2021 2:21,21.2833,-88.9333,79.41,73,100,7.16
493,Husavik,IS,9/8/2021 2:21,66.0449,-17.3389,35.51,80,7,4.92
494,Qaqortoq,GL,9/8/2021 2:21,60.7167,-46.0333,43.3,53,85,3
495,Port Moresby,PG,9/8/2021 2:21,-9.4431,147.1797,89.02,51,40,23.02
496,Mpraeso,GH,9/8/2021 2:16,6.5932,-0.7346,68.67,99,100,3.2
497,Zhanakorgan,KZ,9/8/2021 2:21,43.9098,67.2495,74.21,19,0,9.22
498,Ailigandi,PA,9/8/2021 2:21,9.2333,-78.0167,78.85,87,100,3.02
499,Lukaya,UG,9/8/2021 2:21,-0.1489,31.8748,68.05,78,46,3.13
500,Kamaishi,JP,9/8/2021 2:21,39.2667,141.8833,68.95,78,100,10.74
501,Altayskoye,RU,9/8/2021 2:21,51.9533,85.3325,69.6,49,18,4.23
502,Merritt,CA,9/8/2021 2:21,50.1123,-120.7942,74.44,44,69,1.19
503,Pemangkat,ID,9/8/2021 2:21,1.1667,108.9667,81.61,75,100,3.98
504,Salisbury,GB,9/8/2021 2:21,51.0693,-1.7957,67.96,78,100,8.05
505,Kirovohrad,UA,9/8/2021 2:21,48.5132,32.2597,49.62,52,0,3.44
506,San Policarpo,PH,9/8/2021 2:21,12.1791,125.5072,85.26,66,62,6.55
507,The Valley,AI,9/8/2021 2:21,18.217,-63.0578,85.82,73,7,6.6
508,San Jose,US,9/8/2021 2:18,37.3394,-121.895,91.11,43,20,4
509,Pathein,MM,9/8/2021 2:21,16.7833,94.7333,81.55,83,100,3.51
510,Ganzhou,CN,9/8/2021 2:21,28.8184,115.4327,80.01,77,85,3.09
511,Kenai,US,9/8/2021 2:21,60.5544,-151.2583,55.49,80,1,6.91
512,Amambai,BR,9/8/2021 2:21,-23.1042,-55.2258,80.62,30,4,7.23
513,Vyyezdnoye,RU,9/8/2021 2:21,55.3815,43.7864,48.25,94,100,10.85
514,Saint-Joseph,RE,9/8/2021 2:21,-21.3667,55.6167,64.78,73,43,10.33
515,Yar-Sale,RU,9/8/2021 2:21,66.8333,70.8333,40.41,78,90,11.68
516,Chapais,CA,9/8/2021 2:21,49.7834,-74.8492,53.38,92,100,4.76
517,Nortelandia,BR,9/8/2021 2:21,-14.4547,-56.8028,87.19,37,79,4.43
518,Rio Gallegos,AR,9/8/2021 2:21,-51.6226,-69.2181,44.65,57,0,9.22
